Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2013-08-20,1789.8,1789.8,1730.0,1739.0,1736.4,1362422.0,23768.21
2013-08-21,1740.1,1743.7,1701.15,1720.0,1717.8,1811997.0,31155.85
2013-08-22,1705.0,1797.15,1695.2,1774.0,1778.95,2130494.0,36949.49
2013-08-23,1794.0,1838.0,1784.3,1822.0,1829.45,2016442.0,36608.41
2013-08-26,1823.1,1878.6,1814.0,1850.05,1842.0,1331619.0,24690.29
2013-08-27,1839.0,1878.85,1830.0,1838.0,1838.8,972642.0,18075.47
2013-08-28,1828.0,1946.1,1828.0,1900.0,1907.9,2222342.0,42347.1
2013-08-29,1901.0,1970.0,1878.3,1930.0,1947.1,2952591.0,57285.11
2013-08-30,1939.0,2050.0,1930.0,2030.0,2033.2,2641471.0,52996.67
2013-09-02,2020.0,2069.0,2017.5,2057.0,2056.85,1077017.0,22046.27
2013-09-03,2050.1,2067.0,1986.15,1989.45,2001.1,1177532.0,23957.79
2013-09-04,2000.0,2078.8,1993.95,2075.0,2069.1,1313258.0,26984.57
2013-09-05,2069.0,2069.0,1981.05,1994.0,1990.75,1963746.0,39414.61
2013-09-06,2009.0,2025.0,1975.0,1980.0,1988.8,1379798.0,27568.85
2013-09-10,1986.0,2016.7,1981.0,1989.95,1987.9,2150486.0,42890.31
2013-09-11,2008.0,2018.0,1983.5,1987.95,1993.8,1504247.0,30072.23
2013-09-12,1995.0,1998.55,1945.8,1969.0,1967.9,952784.0,18698.29
2013-09-13,1965.0,1990.0,1946.55,1961.7,1953.75,1048160.0,20580.02
2013-09-16,1950.0,1985.0,1894.05,1895.6,1902.55,1230253.0,23596.54
2013-09-17,1900.0,1952.55,1897.1,1944.3,1947.45,1663908.0,32102.41
2013-09-18,1942.05,1964.8,1937.9,1951.0,1954.5,1054909.0,20600.93
2013-09-19,1948.0,1990.0,1926.5,1958.0,1966.3,1953620.0,38413.23
2013-09-20,1950.0,1989.9,1941.0,1952.3,1950.3,1795929.0,35295.64
2013-09-23,1950.0,1977.2,1940.0,1957.0,1955.1,1494379.0,29327.62
2013-09-24,1955.0,1977.9,1926.0,1941.0,1939.5,2470150.0,48174.63
2013-09-25,1941.5,1970.95,1920.2,1953.25,1959.05,2166929.0,42087.25
2013-09-26,1954.8,1974.1,1935.1,1942.95,1942.9,2459852.0,47979.1
2013-09-27,1943.1,1961.95,1937.45,1945.1,1948.1,892333.0,17411.51
2013-09-30,1954.0,1961.85,1920.0,1922.5,1927.8,993675.0,19308.1
2013-10-01,1932.0,1954.85,1916.7,1950.0,1949.05,795997.0,15472.66
2013-10-03,1971.8,2036.9,1960.4,2024.0,2024.6,2336177.0,47186.7
2013-10-04,2032.0,2069.0,2026.95,2038.6,2033.6,967016.0,19837.78
2013-10-07,2035.0,2097.7,2025.3,2095.75,2089.75,996939.0,20574.01
2013-10-08,2083.0,2098.0,2056.55,2066.05,2061.45,914053.0,18963.92
2013-10-09,2055.5,2097.65,2045.1,2090.55,2090.85,887929.0,18388.6
2013-10-10,2088.0,2098.0,2067.25,2088.0,2080.0,582160.0,12107.19
2013-10-11,2103.0,2138.0,2082.4,2128.0,2122.05,1142224.0,24179.67
2013-10-14,2127.5,2225.0,2125.0,2218.5,2212.75,2187230.0,47925.8
2013-10-15,2235.0,2258.85,2201.0,2216.0,2215.4,2332546.0,52014.07
2013-10-17,2230.0,2230.0,2095.7,2099.0,2108.45,3343607.0,71793.49
2013-10-18,2104.8,2133.8,2061.55,2119.0,2120.65,2673083.0,56260.12
2013-10-21,2125.0,2127.95,2050.0,2076.8,2071.65,1842686.0,38149.0
2013-10-22,2088.0,2107.65,2076.85,2088.0,2089.35,1022307.0,21388.22
2013-10-23,2088.5,2103.0,2046.15,2054.0,2061.15,1227748.0,25339.77
2013-10-24,2042.0,2082.35,2001.85,2007.95,2008.7,1808879.0,36840.83
2013-10-25,1995.0,2072.0,1995.0,2065.0,2067.75,1263701.0,25872.81
2013-10-28,2068.0,2089.8,2052.55,2066.0,2063.95,901971.0,18641.76
2013-10-29,2065.0,2085.8,2047.9,2073.85,2069.8,914538.0,18884.67
2013-10-30,2070.25,2100.0,2070.25,2094.7,2091.95,1057437.0,22095.37
2013-10-31,2089.0,2129.0,2079.4,2108.0,2112.05,1761538.0,37072.57
2013-11-01,2110.0,2141.95,2091.1,2096.0,2097.6,673240.0,14198.66
2013-11-03,2100.0,2109.4,2095.2,2099.0,2099.0,65452.0,1375.5
2013-11-05,2100.0,2105.0,2031.7,2043.85,2042.0,1130643.0,23247.14
2013-11-06,2063.0,2103.55,2059.05,2093.1,2091.1,833875.0,17387.59
2013-11-07,2100.0,2148.15,2080.3,2116.0,2121.95,978474.0,20788.94
2013-11-08,2130.0,2131.75,2071.2,2088.7,2090.85,804673.0,16879.36
2013-11-11,2090.0,2140.0,2050.0,2099.95,2094.65,980569.0,20714.29
2013-11-12,2096.85,2121.7,2079.0,2080.0,2087.15,500341.0,10502.62
2013-11-13,2098.95,2106.2,2043.65,2048.8,2049.0,604169.0,12506.07
2013-11-14,2072.0,2072.0,2021.85,2026.3,2026.2,1064852.0,21702.16
2013-11-18,2046.0,2059.9,2032.25,2050.0,2044.0,1415801.0,28993.16
2013-11-19,2049.95,2055.0,2021.2,2031.95,2029.9,1038932.0,21108.82
2013-11-20,2046.85,2049.9,2017.0,2026.0,2023.6,829348.0,16890.63
2013-11-21,2023.2,2034.7,1980.0,1989.95,1986.6,1151441.0,23067.57
2013-11-22,1991.0,2011.0,1985.1,2003.9,2000.85,747247.0,14942.99
2013-11-25,2008.0,2026.85,1993.1,2012.0,2013.25,975499.0,19603.53
2013-11-26,2003.1,2016.45,1987.0,1991.0,1993.7,1023706.0,20428.66
2013-11-27,2009.0,2013.7,1975.0,1979.8,1986.45,1060489.0,21145.48
2013-11-28,1993.1,1996.55,1970.0,1986.9,1984.6,1402861.0,27816.07
2013-11-29,1992.0,2014.7,1981.8,2005.05,2004.35,962406.0,19277.39
2013-12-02,1995.0,2021.0,1995.0,2020.0,2013.9,626630.0,12598.46
2013-12-03,2016.05,2042.0,2015.05,2018.85,2020.8,724592.0,14698.88
2013-12-04,2019.9,2031.6,1993.65,2003.5,2000.05,759518.0,15294.37
2013-12-05,2016.0,2033.55,1983.05,1984.8,1987.15,698595.0,13955.72
2013-12-06,1991.0,2010.0,1991.0,2001.0,2000.3,723481.0,14479.22
2013-12-09,2029.0,2029.95,2000.0,2002.0,2004.85,913170.0,18348.93
2013-12-10,2000.0,2089.0,2000.0,2087.0,2082.75,1826667.0,37726.32
2013-12-11,2079.0,2086.85,2043.0,2056.0,2058.05,778031.0,16021.95
2013-12-12,2045.0,2064.0,2025.1,2028.0,2028.9,827982.0,16847.26
2013-12-13,2037.95,2045.0,1995.0,2007.0,2001.8,1731675.0,34888.85
2013-12-16,2013.7,2039.8,2005.15,2020.2,2019.15,1429250.0,28906.96
2013-12-17,2031.6,2065.85,2030.0,2045.3,2045.35,1497737.0,30725.16
2013-12-18,2040.0,2071.0,2038.0,2055.5,2055.8,793995.0,16349.42
2013-12-19,2075.95,2110.0,2062.65,2086.1,2081.5,1080993.0,22553.05
2013-12-20,2088.1,2130.0,2085.85,2128.15,2120.55,982906.0,20757.08
2013-12-23,2129.95,2143.45,2097.95,2113.3,2109.05,660612.0,13974.42
2013-12-24,2119.8,2129.0,2104.25,2109.0,2110.7,435078.0,9210.06
2013-12-26,2115.0,2117.0,2091.45,2094.0,2100.3,1148597.0,24183.2
2013-12-27,2107.0,2169.9,2105.0,2165.15,2160.65,1239973.0,26600.42
2013-12-30,2170.0,2175.25,2146.7,2159.0,2156.05,834388.0,18022.65
2013-12-31,2160.1,2184.95,2150.9,2174.25,2172.05,622888.0,13528.32
